author_num,author_id
1588,DPAVLIN
1589,DPOKORNY
1590,JTT
1591,RANDYM
1592,JOSEPHW
1593,EDAVIS
1594,AAU
1595,ROBAU
1596,DUPUISARN
1597,VPIT
1598,FERREIRA
1599,RUZAM
1600,AAR
1601,JONALLEN
1602,MAKAMAKA
1603,ABELTJE
1604,ASH
1605,STIG
1606,MINCUS
1607,GGUREVICH
1608,BOKUTIN
1609,DENYSV
1610,CFRANKS
1611,OEMBRY
1612,CHORNY
1613,ZMIJ
1614,CRENZ
1615,ILYA
1616,JMCNAMARA
1617,CADE
1618,SIMKIN
1619,THINCH
1620,PNEWMAN
1621,LARSLUND
1622,VALDEZ
1623,HITHERTO
1624,PENGAS
1625,MGRIMES
1626,ALX
1627,MANOWAR
1628,IBB
1629,ADDW
1630,LAIRDM
1631,CSPENCER
1632,GHALSE
1633,BOBO
1634,ROBF
1635,AFF
1636,DDOKTER
1637,BURAK
1638,DORNER
1639,JASPAX
1640,IZUT
1641,TAYERS
1642,PERFSONAR
1643,MISHIKAL
1644,LBECCHI
1645,COHTAN
1646,BLAIR
1647,WAZZUTEKE
1648,KAZUHO
1649,PMICHAUX
1650,ESM
1651,AFRYER
1652,FHOXH
1653,RSOD
1654,ZAG
1655,ICABRERA
1656,HIDE
1657,HARDAKER
1658,DOKSNER
1659,SCHNUECK
1660,YAMAMOTO
1661,PODMASTER
1662,DIABLO
1663,PERHENRIK
1664,ADAMOWSKI
1665,JSHEARER
1666,SLAVA
1667,FBRIERE
1668,ASAKURA
1669,MCANTONI
1670,PERLBOY
1671,PDENIS
1672,TONVOON
1673,BBC
1674,MATTIASH
1675,PJF
1676,DAMI
1677,MIKRA
1678,TANIGUCHI
1679,TKURITA
1680,MJCARMAN
1681,ABERNDT
1682,BSMITH
1683,ZANDET
1684,XERN
1685,BEHROOZI
1686,AMACKEY
1687,JCOHEN
1688,DDRIBIN
1689,KARLWARD
1690,KORSANI
1691,VLADB
1692,JEDWARDS
1693,FELICITY
1694,JZUCKER
1695,OLIVIERT
1696,JFORGET
1697,ASCHAMP
1698,KCK
1699,SWALTERS
1700,MMUSGROVE
1701,NIF
1702,NCLEATON
1703,GMAX
1704,ASPIERS
1705,KPATTON
1706,JCAMACHO
1707,ROBN
1708,OLEKO
1709,MGREGORO
1710,MARKO
1711,RDF
1712,FRIEDO
1713,KYLESCH
1714,ZOFFIX
1715,JIANGS
1716,GBSHOUSE
1717,KZTOMITA
1718,LBENDAVID
1719,CBOUVI
1720,NICKH
1721,CHEWTOY
1722,BASHI
1723,JCMULLER
1724,ZENSPIDER
1725,BBOKSA
1726,CPWILLMOT
1727,SMCMURRAY
1728,SELCOMB
1729,BERIKV
1730,NITRAM
1731,LIOL
1732,YEWENBIN
1733,JMAY
1734,TECHIE
1735,QMACRO
1736,AJDELORE
1737,JVANASCO
1738,ZACKSE
1739,BJOERN
1740,YKAR
1741,ASAVIGE
1742,TIMPX
1743,DELTA
1744,KASEI
1745,HDP
1746,KESTEB
1747,KNEW
1748,MSHELOR
1749,JCARTER
1750,LUKEROSS
1751,ARTO
1752,LESPAUL
1753,HANSPOO
1754,DAMS
1755,FABPOT
1756,MIKFIRE
1757,CHLIGE
1758,ANDREMAR
1759,HIHIK
1760,TRIDDLE
1761,JUNOS
1762,AMONSEN
1763,AKARGER
1764,ARISTOTLE
1765,LANDMAN
1766,ZPMORGAN
1767,IOANNIS
1768,SPEEVES
1769,LITCHIE
1770,PAULB
1771,PSME
1772,SJO
1773,MDEHOON
1774,ARC
1775,BROQ
1776,JGORMAN
1777,SPLOTCHY
1778,GMCCAR
1779,POLETTIX
1780,HPA
1781,SULLIVAN
1782,SCOTT
1783,USTIANSKY
1784,RACHEL
1785,JMM
1786,AYRNIEU
1787,BDAGLISH
1788,STRCEK
1789,VIPERCODE
1790,BOBMATH
1791,ZOCCAV
1792,JMAHONEY
1793,MCEGLOWS
1794,EXIFTOOL
1795,SIMRAN
1796,CASIANO
1797,JKUTEJ
1798,YUMPY
1799,CBARRATT
1800,YOSEFM
1801,MORITZ
1802,JROGERS
1803,GCERRAI
1804,JGOLDBERG
1805,AJWOOD
1806,PCANARAN
1807,MARKUSB
1808,HEMA
1809,GNG
1810,JWU
1811,ITDEV
1812,DTOWN
1813,ALLENS
1814,FXN
1815,BALDUR
1816,FTOBIN
1817,SEKIMURA
1818,ARPADF
1819,AGRICOCB
1820,TSKIRVIN
1821,KRAILEY
1822,RKHILL
1823,TEXMEC
1824,HOPCROFTS
1825,TSUNODA
1826,SINISTER
1827,IAN
1828,BSCHMAU
1829,JMEHNLE
1830,JEZRA
1831,STEPANOV
1832,WBUNTINE
1833,DLOWE
1834,JFITZ
1835,BOMB
1836,JEREMIAH
1837,NATTIS
1838,DINOMITE
1839,KAILI
1840,CLIVE
1841,PSTEWART
1842,BSCHMITZ
1843,MATTLAW
1844,EGERMAN
1845,MCHING
1846,SANFACE
1847,IAINT
1848,JACKB
1849,MJFLICK
1850,AORR
1851,RDB
1852,NIGE
1853,DMACKS
1854,QJZHOU
1855,DON
1856,TCAINE
1857,CHRISC
1858,ASPINDLER
1859,SIFUKURT
1860,ARANDAL
1861,MIKEO
1862,PHAYLON
1863,ACMCMEN
1864,MIKO
1865,WARD
1866,ELAGACHE
1867,DWINTERS
1868,GEEWIZ
1869,ELISA
1870,SHIBUYA
1871,CCWALLACE
1872,MNAGUIB
1873,FWOJCIK
1874,JRAFTERY
1875,ADIE
1876,MATTBM
1877,REGGERS
1878,MAKOTO
1879,LBOTTEL
1880,PTIMMINS
1881,DANNY
1882,SHULL
1883,SCOOK
1884,EASR
1885,SHEVEK
1886,MARAIST
1887,GED
1888,EALLENIII
1889,SRIHA
1890,KOTEROV
1891,MARCUS
1892,SWHITAKER
1893,SDETHER
1894,TOSTI
1895,BITS
1896,RUSEKD
1897,RMBARKER
1898,DZHUO
1899,ABEROHAM
1900,SMRZ
1901,CHRISY
1902,WBAILEY
1903,MIKEWONG
1904,PDCAWLEY
1905,BETTELLI
1906,JAW
1907,PHLI
1908,RCONOVER
1909,CMANLEY
1910,JOVAL
1911,EBAY
1912,DOWENS
1913,CHUNZI
1914,HORNBURG
1915,PGRIMES
1916,FRANKIE
1917,LINC
1918,MSISK
1919,NOHA
1920,FIVE
1921,SFINK
1922,LTOETSCH
1923,COKE
1924,DVKLEIN
1925,JSCHNEID
1926,MHOWARD
1927,BWARFIELD
1928,CPHIL
1929,MIDDLETO
1930,JHAR
1931,AJUNG
1932,KCOWGILL
1933,TAREKA
1934,AHCHORN
1935,CAM
1936,HDS
1937,TIBI
1938,BULB
1939,BRUMLEVE
1940,XMATH
1941,URI
1942,SPLICE
1943,UNISOLVE
1944,BROOM
1945,GUIMARD
1946,NARUSE
1947,CMORRIS
1948,JONATHAN
1949,JIMT
1950,CRAZYDJ
1951,JCONERLY
1952,CSELT
1953,BANTOWN
1954,JDENNIS
1955,CBROOKS
1956,BILBO
1957,BATMAN
1958,TOMITA
1959,BSHADE
1960,LUNARTEAR
1961,TIMBRODY
1962,WEINBERG
1963,BLUELINES
1964,SHIGETA
1965,EILARA
1966,BRONTO
1967,ANK
1968,MILANO
1969,ERIC
1970,MDIMEO
1971,MARTYLOO
1972,URKLE
1973,CORNELIS
1974,MRKOFFEE
1975,CFEDDE
1976,ADUITSIS
1977,JKIM
1978,MACKENZIE
1979,EXODIST
1980,BZAJAC
1981,WOHL
1982,MUKUND
1983,RKITOVER
1984,ADAMSON
1985,ITYNDALL
1986,RSMITH
1987,KERBERUS
1988,VXX
1989,MBASOV
1990,JFREEMAN
1991,MPELZER
1992,JOHAN
1993,SHAMROCK
1994,GSLIN
1995,DKS
1996,LAYE
1997,KMIYAZAKI
1998,SIMES
1999,EBHANSSEN
2000,TCHATZI
2001,EZRAKILTY
2002,NOBULL
2003,HIO
2004,JGDA
2005,CHIA
2006,RFRANKEL
2007,DSCHWEI
2008,FOOBLE
2009,APEIRON
2010,CBTILDEN
2011,GIFF
2012,GGOLDBACH
2013,CLEMBURG
2014,SCOP
2015,ASW
2016,JACOB
2017,EGORSH
2018,UMVUE
2019,THOM
2020,AASSAD
2021,SEMANTICO
2022,MATISSE
2023,GAM
2024,MSCHLUE
2025,BOUBAKER
2026,KCLARK
2027,SENSEI
2028,VOJ
2029,DSKOLL
2030,JONADAB
2031,NIKC
2032,MCARR
2033,BENL
2034,LZE
2035,HCARVEY
2036,PETERHI
2037,BJR
2038,JMATES
2039,PIA
2040,LEVIATHAN
2041,KMCGRATH
2042,VITA
2043,UARUN
2044,BOUMENOT
2045,JSPICAK
2046,TOMHUGHES
2047,ACCARDO
2048,PLURAL
2049,CROMEDOME
2050,PKENT
2051,LEITGEBJ
2052,JINKEE
2053,SSIMMS
2054,APLEINER
2055,ASTUBBS
2056,FERRENCY
2057,PURDY
2058,MHARNISCH
2059,JCZEUS
2060,BAYSIDE
2061,TDRUGEON
2062,MKANAT
2063,DPRICE
2064,ENELL
2065,ROSULEK
2066,RYBSKEJ
2067,AROTH
2068,BREMNERB
2069,ALEXP
2070,GKAPUR
2071,CYBER
2072,JMUHLICH
2073,OSFAMERON
2074,RMITZ
2075,KOZO
2076,RSYMES
2077,PETERG
2078,DMITRI
2079,MARWIL
2080,JSN
2081,LEEYM
2082,JAYBONCI
2083,NMUELLER
2084,KRS
2085,TERHECHTE
2086,NINJA
2087,MOCONNOR
2088,RPIKKARA
2089,KCARNUT
2090,DLKING
2091,MARKJ
2092,HJHELGE
2093,GBAILEY
2094,JIK
2095,NODINE
2096,ROMERUN
2097,KERW
2098,DANBORN
2099,ESSENZ
2100,BROWSERUK
2101,BDULFER
2102,TOMMY
2103,RADCLIFF
2104,SATOH
2105,ACDALTON
2106,SWAJ
2107,TAMASHIRO
2108,DELANO
2109,CTHOM
2110,RATAXIS
2111,CBIONDO
2112,EZDB
2113,PLANK
2114,DAVIDIUS
2115,RVAIDH
2116,JERLBAUM
2117,IROBERTS
2118,NOZZZZZ
2119,WPS
2120,YVDHOVE
2121,BRIANL
2122,ROMM
2123,ADDI
2124,TONYC
2125,AGOE
2126,LBAYER
2127,VERESC
2128,RANDY
2129,JLAVALLEE
2130,RPAUL
2131,NOTBENH
2132,BFREE
2133,RDIETRICH
2134,TFOUCART
2135,PEREINAR
2136,WHOM
2137,SMCCAM
2138,RHOOPER
2139,DAVIDH
2140,GIRASQUID
2141,DBURDICK
2142,PEPE
2143,MLUKER
2144,WBNIV
2145,ULTRADM
2146,ANDREIN
2147,CVONROES
2148,TMOERTEL
2149,CKERNER
2150,JASLONG
2151,MJP
2152,SDEN
2153,DNS
2154,PELAGIC
2155,HOLSTEN
2156,BBENNETT
2157,MCVELLA
2158,BMC
2159,AHALL
2160,BIRNEY
2161,GHUTCHIS
2162,RONALDWS
2163,WYRD
2164,HARRY
2165,ANDREI
2166,MHOOREMAN
2167,OTAYLOR
2168,LDOMKE
2169,SOMMERB
2170,TJBYRNE
2171,MIKEB
2172,MARKM
2173,BRONG
2174,GYEPI
2175,VESELOSKY
2176,THOWELL
2177,GNALABS
2178,JONBJ
2179,JALDHAR
2180,IDORU
2181,DYFET
2182,MWX
2183,DJCP
2184,HESCHONG
2185,SJSZ
2186,SID
2187,JGATCOMB
2188,AKR
2189,NIELSEN
2190,LUCS
2191,CVICENTE
2192,GILAD
2193,VLADO
2194,HAG
2195,KEN
2196,DAAN
2197,SMALHOTRA
2198,UDASSIN
2199,JMCADA
2200,SHANCOCK
2201,NEELY
2202,MBAILEY
2203,AFRIKA
2204,MCGREGOR
2205,CROSSWIRE
2206,NYARLA
2207,KWMAK
2208,BWSMITH
2209,ROBWALKER
2210,ARUNBEAR
2211,DOUGTHUG
2212,CLINTDW
2213,CHSTROSS
2214,APERSAUD
2215,ANDREW
2216,NAOYA
2217,BOZO
2218,TRUSTCOM
2219,JMGDOC
2220,ACOBURN
2221,KLORTHO
2222,NINJAZ
2223,BILLAUER
2224,ERICJH
2225,IANK
2226,CPANPERL
2227,VMORAL
2228,PJS
2229,MOLT
2230,MAJCHER
2231,DAVIDRW
2232,GABB
2233,AUFFLICK
2234,ROAM
2235,GREGFAST
2236,EVALETO
2237,ZIYA
2238,AKOBA
2239,DOCG
2240,DBLACKA
2241,SHOT
2242,TOMMIE
2243,DAVEOLA
2244,MADGHOUL
2245,SOENKE
2246,MFOWLER
2247,CCHAMBER
2248,MORNI
2249,JLAWRENC
2250,SCHINDER
2251,TOBIWAN
2252,DANIELTWC
2253,LUNATIC
2254,SCOTTS
2255,GARROW
2256,MOOLI
2257,NARKED
2258,NNUNLEY
2259,RALAMOSM
2260,SONNEN
2261,ANDREWHO
2262,JKEISER
2263,ARNE
2264,ASIMJALIS
2265,MMLANGE
2266,DEG
2267,DRAWNBOY
2268,SHIBLON
2269,DPARIS
2270,JPAF
2271,RWG
2272,BRONDSEM
2273,BATKINS
2274,DAVIEIRA
2275,TKEEFER
2276,TRIPIE
2277,CTRONDLP
2278,RINTARO
2279,SUMUS
2280,KIM
2281,DMLLOYD
2282,UMEMOTO
2283,PAULG
2284,ROBURBAN
2285,APATWA
2286,BEROV
2287,SAFRONOV
2288,NELHAGE
2289,FLETCH
2290,OMKELLOGG
2291,AMOLLOY
2292,RVASICEK
2293,OMEGA
2294,RHYTHMAN
2295,KALELE
2296,STODGHIL
2297,FERNANDES
2298,MHYOUNG
2299,CAIDAPERL
2300,MURRAY
2301,ONDR
2302,DGOLD
2303,DMAHONEY
2304,MIKIHOSHI
2305,JUERD
2306,WOREMACX
2307,GKE
2308,DAOTOAD
2309,SORBS
2310,TAKESHIGE
2311,RHETTBULL
2312,RMUHLE
2313,VSANCHEZ
2314,MANU
2315,MODULO
2316,TROCKIJ
2317,EJDRS
2318,KASPER
2319,RATL
2320,UNRTST
2321,SAMSK
2322,SOMMAR
2323,MASAHJI
2324,GDSL
2325,JDRAGO
2326,KIRSTINB
2327,YUNFANG
2328,JPAVLICK
2329,VBAR
2330,STRAT
2331,MIDNITE
2332,ESTRABD
2333,JBRYAN
2334,SWARTIK
2335,RUSTYP
2336,WILCO
2337,GRODITI
2338,MAXICO
2339,NEZUMI
2340,DAVEM
2341,EROLLINS
2342,TOBI
2343,KPOL
2344,DSNOPEK
2345,SUE
2346,SAYANO
2347,REITMAN
2348,SCRESTO
2349,BCHOATE
2350,STRUAN
2351,LARSEN
2352,TBOLIOLI
2353,NAOYAT
2354,LODIN
2355,YOU
2356,ILTZU
2357,ALFILLE
2358,SJSMITH
2359,SNOWFLY
2360,TLBDK
2361,MANNI
2362,OTAKA
2363,KANEY
2364,KVENTIN
2365,PCHRISTE
2366,WAYNEM
2367,MALUKU
2368,ANARION
2369,FUJIWARA
2370,HIRATARA
2371,KONOBI
2372,BLWOOD
2373,JZHANG
2374,MIT
2375,DREDD
2376,ANZUHAN
2377,CFUHRMAN
2378,RDROUSIES
2379,DIOCLES
2380,BALAJIRAM
2381,MRSAM
2382,HMERSCH
2383,BJOERNW
2384,NEVES
2385,STIQS
2386,KAPPA
2387,ZIGDON
2388,HMNIELSEN
2389,MBSTE
2390,BHILTON
2391,JFENAL
2392,AMAHABAL
2393,AARDO
2394,DRSTEVE
2395,YURAN
2396,IANC
2397,JUNKER
2398,NOELBK
2399,FIBO
2400,JAMHED
2401,YUKI
2402,ZZZ
2403,RUEYCHENG
2404,ICERIDER
2405,JOSEWEEKS
2406,CHRISN
2407,ARNESOND
2408,STATHY
2409,BLCKSMTH
2410,LENGEL
2411,LARSNYG
2412,PLCGI
2413,DBDPG
2414,SLENK
2415,IMALPASS
2416,PETEF
2417,JERBOAA
2418,JQUILLAN
2419,LEIRA
2420,VIY
2421,AREGGIORI
2422,KJH
2423,DCLINTON
2424,KTORP
2425,MEYERCJM
2426,ROBM
2427,PSINNOTT
2428,LBAXTER
2429,MGLEE
2430,YORHEL
2431,CHITOIUP
2432,DRAUONER
2433,SCHROEER
2434,TJC
2435,SPIDB
2436,PFAUT
2437,SYNEDRA
2438,TANIMOTO
2439,SAVA
2440,MDASH
2441,JESTER
2442,IKALLEN
2443,GAOU
2444,OKAMOTO
2445,HORROCKS
2446,KAZEBURO
2447,BFAIST
2448,MEMOWE
2449,KBOCEK
2450,MAKIS
2451,STLACY
2452,ARTICLE
2453,BENJAMIN
2454,JOCHEN
2455,MRPERSON
2456,WAIDER
2457,ZMAN
2458,CODEHELP
2459,GAISSMAI
2460,CHRISJ
2461,WORENKD
2462,THARDISON
2463,KWINDLA
2464,AVAJADI
2465,AGF
2466,ANONWB
2467,KENWU
2468,REYNOLDS
2469,VIKTORK
2470,PHOTO
2471,GSCHLOSS
2472,MEWSOFT
2473,TSHINNIC
2474,HESCO
2475,ADULAU
2476,CNATION
2477,MNEYLON
2478,JROD
2479,LETO
2480,MMORGAN
2481,RYOCHIN
2482,PHILIPS
2483,FWILES
2484,BARGLE
2485,SKONNO
2486,DHARRIS
2487,SRZ
2488,DBARTH
2489,JOHNA
2490,DREWF
2491,JEF
2492,LARRYSH
2493,ALEXMV
2494,BBAXTER
2495,JGS
2496,DAVINCHI
2497,JAEPSTEIN
2498,HIKARINE
2499,NRG
2500,TURNERMM
2501,JAMADAM
2502,RLAUGHLIN
2503,MIKEGRB
2504,KEU
2505,DISSENT
2506,DMARTIN
2507,PRASHANT
2508,SERA
2509,TOBY
2510,JEGADE
2511,GAUDEON
2512,WHITEPAGE
2513,SCHOEJO
2514,JMADLER
2515,BASHLOV
2516,AIMASS
2517,TTY
2518,AWENDT
2519,AUGIE
2520,CHGEUER
2521,HOVENKO
2522,HGNENG
2523,VADIML
2524,TSPIN
2525,ANIRVAN
2526,TOMUSCHAT
2527,MATTHIASW
2528,PDEEGAN
2529,AMOORE
2530,DSTAAL
2531,HISSO
2532,GRAYKOT
2533,PFIG
2534,PJACKLAM
2535,APRIME
2536,LSFISV
2537,EXOBUZZ
2538,LAMMEL
2539,JKRASNOO
2540,MOBILEART
2541,LMC
2542,SNEVINE
2543,ICESPIRIT
2544,RJSRI
2545,INFIDEL
2546,THOR
2547,GSHANK
2548,DFARALDO
2549,WREARDON
2550,NIKRATIO
2551,BMAMES
2552,ARTHUR
2553,CMEYER
2554,FUNGUS
2555,ANIO
2556,GENEHACK
2557,KBRINT
2558,HIROSE
2559,BBKR
2560,BKB
2561,RIIKI
2562,ASLETT
2563,AIRWAVE
2564,BORLIK
2565,BRADMC
2566,MPG
2567,MIKIO
2568,SHENJ
2569,JEPRICE
2570,JJNAPIORK
2571,GLEACH
2572,SAMY
2573,JBUHACOFF
2574,EJS
2575,SGRAHAM
2576,BADKINS
2577,TRAVAIL
2578,PRANTL
2579,TNGUYEN
2580,PETER
2581,ACIDDEATH
2582,MASSYN
2583,ARIF
2584,SANKO
2585,MASACCIO
2586,DYLAN
2587,ZIGUZAGU
2588,PMINT
2589,JSTROM
2590,JFRAIRE
2591,GRANDPA
2592,SKREUZER
2593,JMV
2594,GONERI
2595,NMELNICK
2596,THB
2597,SZBALINT
2598,CRISB
2599,POLGAB
2600,SYBER
2601,JEEN
2602,MUMIAW
2603,SHIRAIWA
2604,HEX
2605,CJUKUO
2606,ILMARI
2607,BMILLARES
2608,MAXA
2609,HAMANO
2610,HANJE
2611,DAIBA
2612,JKRAMER
2613,MILAN
2614,AKIHITO
2615,ICHI
2616,ZBLAIR
2617,ODEZWART
2618,DOCTORMO
2619,HANELYP
2620,NESTING
2621,JHITT
2622,TARO
2623,NINE
2624,LAOMOI
2625,DALEAMON
2626,TORU
2627,DCOLLINS
2628,LSAUNDERS
2629,SHINY
2630,DTADY
2631,KASHA
2632,LEONT
2633,WEAV
2634,LKUNDRAK
2635,WSYVINSKI
2636,RPLESSL
2637,JPETERSON
2638,RKOWEN
2639,GNUSTAVO
2640,PEGI
2641,GLORYBOX
2642,ECOCODE
2643,PDEVLIN
2644,GERHARD
2645,KEICHNER
2646,EDALY
2647,ELACOUR
2648,CLCL
2649,GARU
2650,VAYDE
2651,SANTOS
2652,USSJOIN
2653,IDERRICK
2654,MASAKI
2655,DAVIDB
2656,UGEN
2657,HKOCH
2658,CHM
2659,HINNERK
2660,SHELLING
2661,SJQUINNEY
2662,DTRISCHUK
2663,JNBROOKES
2664,SKMACPHE
2665,NCHUCHE
2666,ANGERSTEI
2667,MAB
2668,JRM
2669,SMCKAY
2670,VTI
2671,BRUNORC
2672,PMIC
2673,JNIXON
2674,BOBKARE
2675,TSIRKIN
2676,GEBELE
2677,DIEDERICH
2678,JMHOGLUND
2679,MBEEBE
2680,AERO
2681,HASIOTIS
2682,AVIAN
2683,DHORNE
2684,DOPACKI
2685,SDPRICE
2686,WOLFMAN
2687,LARRYL
2688,UVOELKER
2689,WHOPPIX
2690,MARR
2691,PRAVUS
2692,TSCHULZ
2693,RADEK
2694,EMARQUES
2695,BPEDERSE
2696,MARKPASC
2697,GRAF
2698,DGOEHRIG
2699,CTILMES
2700,GBJK
2701,STOCKS
2702,KYANNY
2703,MMWEBER
2704,GWELCH
2705,BEHANW
2706,WELTYJJ
2707,HEUEL
2708,BAYASHI
2709,MIOREL
2710,JANUS
2711,DSPADEA
2712,CHRISA
2713,HMA
2714,MPULTZ
2715,SFRYER
2716,BRACETA
2717,ACID
2718,DRAEGTUN
2719,ESH
2720,SKA
2721,GIPPOLITI
2722,BFITCH
2723,DRINCHEV
2724,ALEXK
2725,JJONES
2726,LEO
2727,EARONESTY
2728,RCL
2729,SHARIFULN
2730,DARKNOS
2731,STEVEHA
2732,SHIAR
2733,HEYTRAV
2734,COSMICNET
2735,CONVERTER
2736,MUGUET
2737,PJAIN
2738,MARCOG
2739,HIRAFOO
2740,CLEACH
2741,PHILIPP
2742,JVANNUCCI
2743,PEPL
2744,THORIKAWA
2745,PERRIN
2746,KENTNL
2747,KZYS
2748,PMAKHOLM
2749,JANW
2750,IPENBURG
2751,MELONMAN
2752,BCO
2753,SMASH
2754,ROGERHALL
2755,DOUGDUDE
2756,IKEGAMI
2757,MMIMS
2758,GLAI
2759,BLUET
2760,PRO
2761,TBESTE
2762,SKNPP
2763,NISHIKAWA
2764,LEV
2765,DMITRY
2766,BOGDRO
2767,BARTOLIN
2768,MONS
2769,EFL
2770,JJSCHUTZ
2771,RPRICE
2772,SPADIX
2773,ABEL
2774,OTTO
2775,RIVY
2776,JIGSO
2777,WARRINGD
2778,SUPCIK
2779,VAL
2780,UNERA
2781,SIMM
2782,RARBOX
2783,BANB
2784,DRAXIL
2785,MDOM
2786,PIOTO
2787,MGI
2788,EBRAGIN
2789,STSI
2790,LEIGUANG
2791,CDARROCH
2792,BLILBURNE
2793,KAKADU
2794,MATIU
2795,ITMFROLOV
2796,MEH
2797,MACKENNA
2798,ENOOR
2799,MVZ
2800,PALLOTRON
2801,PWES
2802,CUB
2803,HAOSAN
2804,MOGAAL
2805,SIZUR
2806,DAKKAR
2807,MBAIT
2808,JLMOREL
2809,JFROEBE
2810,DSBIKE
2811,ROSCIO
2812,VANY
2813,MARCELO
2814,THINC
2815,GURUPERL
2816,WKI
2817,RSN
2818,PALVARO
2819,JAK
2820,LANTI
2821,JLMARTIN
2822,SEBASTIAN
2823,YBLUSSEAU
2824,JMELTZER
2825,ELPENGUIN
2826,ROLAND
2827,PUBNOOP
2828,HOLMLUND
2829,DULING
2830,FIDDUR
2831,VIORELS
2832,PERFORIN
2833,JOKKE
2834,KGALINSKY
2835,EVANK
2836,BPHILLIPS
2837,WILLMOJG
2838,JUSTER
2839,TREY
2840,REDICAPS
2841,JOHANNP
2842,STASH
2843,PMV
2844,DJIBEL
2845,MESADAVEY
2846,AZED
2847,BBURCH
2848,EDUSEGRE
2849,TOSHIFJW
2850,MOPY
2851,AHOSEY
2852,LEPT
2853,IVANTIS
2854,VAD
2855,BYTBOX
2856,MARCUSSEN
2857,REDS
2858,JMS
2859,JOHNG
2860,JHALLOCK
2861,CHRISS
2862,MATEU
2863,MALA
2864,MYRTSCHT
2865,OHOLLMEN
2866,SASATA
2867,SKORIKOV
2868,NPLATONOV
2869,HAVI
2870,IDOPEREL
2871,ERIK
2872,JKVA
2873,UNICOLET
2874,ATHOMASON
2875,CEBJYRE
2876,KUNIYOSHI
2877,ASG
2878,ZOUL
2879,SETITESUK
2880,DONATOAZ
2881,DCMERTENS
2882,NATG
2883,PFISCHER
2884,ARODLAND
2885,VKRAMSKIH
2886,MAJENSEN
2887,DISTLER
2888,JREY
2889,RSIDDALL
2890,FERZ
2891,KRISTINA
2892,JALLWINE
2893,SILASMONK
2894,RODRIGO
2895,VANAMBURG
2896,IMPIOUS
2897,MAGGIEXYZ
2898,SAUBER
2899,KAMELKEV
2900,TARAO
2901,MORIYA
2902,NATON
2903,PANGJ
2904,SSEVERIN
2905,NWELLNHOF
2906,PORRIDGE
2907,TEQUETER
2908,MURATA
2909,ARISAWA
2910,SHCOREY
2911,BRUNOV
2912,QSUN
2913,DUBEX
2914,KEVINR
2915,DYLUNIO
2916,KITOMER
2917,LMETCALF
2918,PANYU
2919,KALEX
2920,RATTLER
2921,CHIBA
2922,KSURI
2923,KUBINA
2924,KURIANJA
2925,JCLINE
2926,MJONDET
2927,BOXPHERE
2928,MMCLERIC
2929,DMLOND
2930,JBEVERLY
2931,TMULEVICH
2932,KRAIH
2933,DAVIDP
2934,PRASAD
2935,TMUELLER
2936,RUSSOZ
2937,HAGGAI
2938,DALTSKI
2939,SYNCLOVER
2940,TOMO
2941,BLAKEW
2942,PATCH
2943,DATA
2944,ACHIMRU
2945,SMAN
2946,DSTH
2947,MURPHY
2948,FWIE
2949,HAWK
2950,ICYDEE
2951,WINTRU
2952,POPPEN
2953,FRIFFIN
2954,VLYON
2955,TSAFSERGE
2956,NES
2957,LONERR
2958,WOWASURIN
2959,SQUEEK
2960,MWELLS
2961,XINMING
2962,JLOPHTY
2963,TSUCCHI
2964,ZSTEVENS
2965,YEGG
2966,MQSERIES
2967,EDOARDO
2968,DEVMORFO
2969,JAYCE
2970,WSDOOKADR
2971,KHULTMAN
2972,MAUKE
2973,TROXEL
2974,ABLUM
2975,BKANEY
2976,XAICRON
2977,TROTSKEY
2978,RPKELLY
2979,JUMASH
2980,SJCARBON
2981,LCONS
2982,NATANAEL
2983,MCRAWFOR
2984,ALVAROL
2985,MFONTANI
2986,MIKEJ
2987,RGLAUE
2988,JNLIN
2989,NUCLON
2990,JAYJ
2991,DONANGEL
2992,SANTERI
2993,PRAVEEN
2994,FLAMEY
2995,CRAFTWORK
2996,DORWARD
2997,KOST
2998,MATTK
2999,PMOONEY
3000,LANY
3001,DUL
3002,ALINKE
3003,NATEK
3004,ZWON
3005,MANTOVANI
3006,NEKOYA
3007,SEWI
3008,JESTOCK
3009,ROBINS
3010,OTY
3011,CJK
3012,JINGRAM
3013,AJGB
3014,PSILVA
3015,HERVEUS
3016,XEONTIME
3017,MENDEL
3018,RUNE
3019,FRODWITH
3020,RBO
3021,SEKIA
3022,ALEX
3023,OBRADOVIC
3024,DGL
3025,DAXIM
3026,GREENBEAN
3027,KEMMONS
3028,EXUSSUM
3029,ALTREUS
3030,PMURIAS
3031,DMITRYNOD
3032,PRIVI
3033,PSCUST
3034,ALLOLEX
3035,FROGGS
3036,GETTY
3037,EGILES
3038,DPMEYER
3039,CINDY
3040,MMERTEL
3041,CKRAS
3042,CHILTS
3043,CAVAC
3044,UKAUTZ
3045,AHAMM
3046,ROKR
3047,JNW
3048,MERIXZON
3049,PWBENNETT
3050,JMTORRES
3051,DAM
3052,ASHISHM
3053,PSANNES
3054,TOMFAHLE
3055,DSHEROH
3056,DORMANDO
3057,SHURIKO
3058,LUNGCHING
3059,FRIED
3060,DIEGOK
3061,CSTEPHENE
3062,ZBS
3063,RANDOMMAN
3064,SPAZM
3065,ZEROHP
3066,CGRAU
3067,AFFC
3068,BAHOOTYPR
3069,AESOP
